"S.no.  
Nepalese Article","Quantity in MT per year"
"1. 
Vegetable fats (Vanaspati)","100, 000 (One hundred thousand)"
"2. 
Acrylic Yarn","10, 000 (Ten thousand)"
"3. 
Copper products under Chapters 74.00 
& Heading 85.44 of the H.S. Code","10,000 (Ten thousand)"
"4. 
Zinc Oxide","2,500 (two thousand five hundred)"
